sample,datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3,batt_mi_4
1631,7/22/2017 11:30,11.8,22,13,3.55
1632,7/22/2017 11:45,11.8,22.7,13,3.59
1633,7/22/2017 12:00,12.1,23.1,13,3.59
1634,7/22/2017 12:15,12.1,23.1,13,3.59
1635,7/22/2017 12:30,12.1,23.4,13,3.59
1636,7/22/2017 12:45,12.5,23.8,13,3.59
1637,7/22/2017 13:00,12.5,23.8,13,3.59
1638,7/22/2017 13:15,12.5,23.4,13,3.59
1639,7/22/2017 13:30,12.1,23.1,13,3.59
1640,7/22/2017 13:45,12.1,22.7,12,3.59
1641,7/22/2017 14:00,11.8,22,12,3.59
1642,7/22/2017 14:15,11.8,21.6,12,3.59
1643,7/22/2017 14:30,11.8,20.9,12,3.55
1644,7/22/2017 14:45,11.8,20.9,12,3.55
1645,7/22/2017 15:00,11.8,20.6,12,3.55
1646,7/22/2017 15:15,11.8,20.9,12,3.55
1647,7/22/2017 15:30,11.8,22.3,12,3.59
1648,7/22/2017 15:45,11.8,23.8,12,3.59
1649,7/22/2017 16:00,12.1,23.8,12,3.59
1650,7/22/2017 16:15,12.1,23.4,11,3.59
1651,7/22/2017 16:30,11.8,23.1,11,3.59
1652,7/22/2017 16:45,11.8,23.1,11,3.59
1653,7/22/2017 17:00,11.8,23.1,11,3.59
1654,7/22/2017 17:15,11.8,22.3,11,3.59
1655,7/22/2017 17:30,11.8,22,11,3.59
1656,7/22/2017 17:45,11.8,21.6,11,3.59
1657,7/22/2017 18:00,11.8,21.6,11,3.59
1658,7/22/2017 18:15,11.8,21.3,11,3.55
1659,7/22/2017 18:30,11.8,20.9,11,3.55
1660,7/22/2017 18:45,11.8,20.9,11,3.55
1661,7/22/2017 19:00,11.8,20.9,11,3.55
1662,7/22/2017 19:15,11.5,19.9,11,3.55
1663,7/22/2017 19:30,11.5,18.8,11,3.55
1664,7/22/2017 19:45,11.5,17.8,11,3.55
1665,7/22/2017 20:00,11.5,17.1,11,3.55
1666,7/22/2017 20:15,11.2,16.5,10,3.55
1667,7/22/2017 20:30,11.2,15.8,11,3.55
1668,7/22/2017 20:45,11.2,15.5,11,3.55
1669,7/22/2017 21:00,10.8,15.1,11,3.55
1670,7/22/2017 21:15,10.8,14.8,10,3.55
1671,7/22/2017 21:30,10.8,14.5,11,3.55
1672,7/22/2017 21:45,10.8,14.1,11,3.55
1673,7/22/2017 22:00,10.8,13.8,11,3.55
1674,7/22/2017 22:15,10.8,13.5,11,3.55
1675,7/22/2017 22:30,10.5,13.1,11,3.55
1676,7/22/2017 22:45,10.5,12.8,11,3.55
1677,7/22/2017 23:00,10.5,12.5,11,3.55
1678,7/22/2017 23:15,10.5,12.5,11,3.55
1679,7/22/2017 23:30,10.5,12.1,11,3.55
1680,7/22/2017 23:45,10.5,12.1,11,3.55
1681,7/23/2017 0:00,10.5,11.8,11,3.55
1682,7/23/2017 0:15,10.5,11.8,11,3.55
1683,7/23/2017 0:30,10.5,11.5,11,3.55
1684,7/23/2017 0:45,10.2,11.5,11,3.55
1685,7/23/2017 1:00,10.2,11.2,11,3.55
1686,7/23/2017 1:15,10.2,11.2,11,3.55
1687,7/23/2017 1:30,10.2,10.8,11,3.55
1688,7/23/2017 1:45,10.2,10.8,11,3.55
1689,7/23/2017 2:00,10.2,10.5,11,3.55
1690,7/23/2017 2:15,10.2,10.2,11,3.55
1691,7/23/2017 2:30,10.2,10.2,11,3.55
1692,7/23/2017 2:45,10.2,9.8,12,3.55
1693,7/23/2017 3:00,9.8,9.8,12,3.55
1694,7/23/2017 3:15,9.8,9.5,12,3.55
1695,7/23/2017 3:30,9.8,9.5,12,3.55
1696,7/23/2017 3:45,9.8,9.2,12,3.55
1697,7/23/2017 4:00,9.8,9.2,12,3.55
1698,7/23/2017 4:15,9.8,8.9,12,3.55
1699,7/23/2017 4:30,9.8,8.9,12,3.55
1700,7/23/2017 4:45,9.8,8.5,12,3.55
1701,7/23/2017 5:00,9.5,8.5,12,3.55
1702,7/23/2017 5:15,9.5,8.5,12,3.51
1703,7/23/2017 5:30,9.5,8.2,12,3.51
1704,7/23/2017 5:45,9.5,8.2,13,3.51
1705,7/23/2017 6:00,9.5,8.2,13,3.51
1706,7/23/2017 6:15,9.5,8.2,13,3.51
1707,7/23/2017 6:30,9.5,8.2,13,3.51
1708,7/23/2017 6:45,9.5,8.2,13,3.51
1709,7/23/2017 7:00,9.5,8.2,13,3.51
1710,7/23/2017 7:15,9.5,8.2,13,3.51
1711,7/23/2017 7:30,9.5,8.5,13,3.51
1712,7/23/2017 7:45,9.5,8.5,13,3.51
1713,7/23/2017 8:00,9.5,9.2,13,3.51
1714,7/23/2017 8:15,9.8,10.2,13,3.55
1715,7/23/2017 8:30,9.8,11.5,13,3.55
1716,7/23/2017 8:45,10.2,12.5,13,3.55
1717,7/23/2017 9:00,10.2,13.1,13,3.55
1718,7/23/2017 9:15,10.2,13.8,13,3.55
1719,7/23/2017 9:30,10.5,14.8,13,3.55
1720,7/23/2017 9:45,10.5,15.8,13,3.55
1721,7/23/2017 10:00,10.8,17.8,12,3.55
1722,7/23/2017 10:15,10.8,19.9,12,3.55
1723,7/23/2017 10:30,11.2,21.3,12,3.55
1724,7/23/2017 10:45,11.5,22,12,3.55
1725,7/23/2017 11:00,11.8,23.4,12,3.59
1726,7/23/2017 11:15,12.1,24.9,12,3.59
1727,7/23/2017 11:30,12.1,25.3,12,3.59
1728,7/23/2017 11:45,12.1,25.6,12,3.59
1729,7/23/2017 12:00,12.1,25.6,12,3.59
1730,7/23/2017 12:15,12.5,25.6,12,3.59
1731,7/23/2017 12:30,12.5,24.9,12,3.59
1732,7/23/2017 12:45,12.5,24.5,12,3.59
1733,7/23/2017 13:00,12.5,24.9,11,3.59
1734,7/23/2017 13:15,12.8,25.3,11,3.59
1735,7/23/2017 13:30,12.8,24.9,11,3.59
1736,7/23/2017 13:45,12.5,23.8,11,3.59
1737,7/23/2017 14:00,12.1,22.7,10,3.59
1738,7/23/2017 14:15,12.1,21.3,10,3.59
1739,7/23/2017 14:30,11.8,20.6,10,3.55
1740,7/23/2017 14:45,11.8,20.2,10,3.55
1741,7/23/2017 15:00,11.5,19.5,10,3.55
1742,7/23/2017 15:15,11.5,19.5,10,3.55
1743,7/23/2017 15:30,11.8,20.6,10,3.55
1744,7/23/2017 15:45,11.8,22.3,10,3.59
1745,7/23/2017 16:00,11.8,22.3,10,3.59
1746,7/23/2017 16:15,11.8,22.7,9,3.59
1747,7/23/2017 16:30,12.1,22.7,9,3.59
1748,7/23/2017 16:45,12.1,23.1,9,3.59
1749,7/23/2017 17:00,11.8,22.3,9,3.59
1750,7/23/2017 17:15,11.8,22,9,3.59
1751,7/23/2017 17:30,11.8,21.6,9,3.59
1752,7/23/2017 17:45,11.8,21.6,9,3.59
1753,7/23/2017 18:00,11.8,21.6,9,3.59
1754,7/23/2017 18:15,11.8,21.6,9,3.59
1755,7/23/2017 18:30,11.5,21.3,9,3.59
1756,7/23/2017 18:45,11.5,20.9,9,3.55
1757,7/23/2017 19:00,11.5,20.9,9,3.55
1758,7/23/2017 19:15,11.5,20.6,9,3.55
1759,7/23/2017 19:30,11.5,20.2,9,3.55
1760,7/23/2017 19:45,11.5,19.5,9,3.55
1761,7/23/2017 20:00,11.5,18.8,9,3.55
1762,7/23/2017 20:15,11.2,17.8,9,3.55
1763,7/23/2017 20:30,11.2,17.5,9,3.55
1764,7/23/2017 20:45,11.2,16.8,9,3.55
1765,7/23/2017 21:00,11.2,16.1,9,3.55
1766,7/23/2017 21:15,11.2,15.8,9,3.55
1767,7/23/2017 21:30,10.8,15.5,9,3.55
1768,7/23/2017 21:45,10.8,15.1,9,3.55
1769,7/23/2017 22:00,10.8,14.8,9,3.55
1770,7/23/2017 22:15,10.8,14.5,10,3.55
1771,7/23/2017 22:30,10.8,14.5,10,3.55
1772,7/23/2017 22:45,10.8,14.1,10,3.55
1773,7/23/2017 23:00,10.8,13.8,10,3.55
1774,7/23/2017 23:15,10.5,13.5,10,3.55
1775,7/23/2017 23:30,10.5,13.1,10,3.55
1776,7/23/2017 23:45,10.5,12.8,10,3.55
1777,7/24/2017 0:00,10.5,12.5,10,3.55
1778,7/24/2017 0:15,10.5,12.1,10,3.55
1779,7/24/2017 0:30,10.5,12.1,10,3.55
1780,7/24/2017 0:45,10.5,11.8,10,3.55
1781,7/24/2017 1:00,10.5,11.8,10,3.55
1782,7/24/2017 1:15,10.2,11.5,10,3.55
1783,7/24/2017 1:30,10.2,11.5,10,3.55
1784,7/24/2017 1:45,10.2,11.2,10,3.55
1785,7/24/2017 2:00,10.2,11.2,10,3.55
1786,7/24/2017 2:15,10.2,11.2,10,3.55
1787,7/24/2017 2:30,10.2,10.8,10,3.55
1788,7/24/2017 2:45,10.2,10.8,10,3.55
1789,7/24/2017 3:00,10.2,10.8,10,3.55
1790,7/24/2017 3:15,10.2,10.8,10,3.55
1791,7/24/2017 3:30,10.2,10.8,10,3.55
1792,7/24/2017 3:45,10.2,10.8,10,3.55
1793,7/24/2017 4:00,10.2,10.8,10,3.55
1794,7/24/2017 4:15,10.2,10.5,10,3.55
1795,7/24/2017 4:30,10.2,10.5,10,3.55
1796,7/24/2017 4:45,10.2,10.5,10,3.55
1797,7/24/2017 5:00,10.2,10.8,11,3.55
1798,7/24/2017 5:15,10.2,11.2,11,3.55
1799,7/24/2017 5:30,10.2,10.8,11,3.55
1800,7/24/2017 5:45,10.2,10.8,11,3.55
1801,7/24/2017 6:00,10.2,10.8,11,3.55
1802,7/24/2017 6:15,10.2,10.8,11,3.55
1803,7/24/2017 6:30,9.8,10.8,11,3.55
1804,7/24/2017 6:45,9.8,10.8,11,3.55
1805,7/24/2017 7:00,9.8,10.8,11,3.55
1806,7/24/2017 7:15,9.8,10.8,11,3.55
1807,7/24/2017 7:30,9.8,10.8,11,3.55
1808,7/24/2017 7:45,10.2,10.8,11,3.55
1809,7/24/2017 8:00,10.2,11.5,11,3.55
1810,7/24/2017 8:15,10.2,12.8,11,3.55
1811,7/24/2017 8:30,10.5,14.5,11,3.55
1812,7/24/2017 8:45,10.5,15.8,10,3.55
1813,7/24/2017 9:00,10.5,16.5,10,3.55
1814,7/24/2017 9:15,10.8,16.8,10,3.55
1815,7/24/2017 9:30,10.8,17.8,10,3.55
1816,7/24/2017 9:45,11.2,18.8,11,3.55
1817,7/24/2017 10:00,11.2,20.2,10,3.55
1818,7/24/2017 10:15,11.5,21.6,10,3.55
1819,7/24/2017 10:30,11.8,22.7,10,3.59
1820,7/24/2017 10:45,12.1,23.8,11,3.59
1821,7/24/2017 11:00,12.5,25.3,11,3.59
1822,7/24/2017 11:15,12.5,26.4,10,3.59
1823,7/24/2017 11:30,12.5,26.8,10,3.59
1824,7/24/2017 11:45,12.5,27.2,10,3.59
1825,7/24/2017 12:00,12.1,26,10,3.59
1826,7/24/2017 12:15,12.1,25.6,10,3.59
1827,7/24/2017 12:30,12.5,25.6,10,3.59
1828,7/24/2017 12:45,12.5,26,10,3.59
1829,7/24/2017 13:00,12.8,26.8,9,3.59
1830,7/24/2017 13:15,13.1,27.2,9,3.59
1831,7/24/2017 13:30,13.1,27.5,9,3.59
1832,7/24/2017 13:45,12.8,26.8,8,3.59
1833,7/24/2017 14:00,12.5,26,8,3.59
1834,7/24/2017 14:15,12.5,25.3,8,3.59
1835,7/24/2017 14:30,12.1,24.9,7,3.59
1836,7/24/2017 14:45,12.1,24.2,7,3.59
1837,7/24/2017 15:00,12.1,23.4,7,3.59
1838,7/24/2017 15:15,12.1,23.4,7,3.59
1839,7/24/2017 15:30,12.5,25.6,7,3.59
1840,7/24/2017 15:45,12.5,26.8,7,3.59
1841,7/24/2017 16:00,12.1,25.6,7,3.59
1842,7/24/2017 16:15,12.1,24.5,6,3.59
1843,7/24/2017 16:30,12.1,23.4,6,3.59
1844,7/24/2017 16:45,12.1,22.7,6,3.59
1845,7/24/2017 17:00,11.8,22.3,6,3.59
1846,7/24/2017 17:15,11.8,21.6,6,3.59
1847,7/24/2017 17:30,11.8,20.9,6,3.59
1848,7/24/2017 17:45,11.8,20.6,6,3.55
1849,7/24/2017 18:00,11.8,20.9,7,3.59
1850,7/24/2017 18:15,11.8,20.9,7,3.59
1851,7/24/2017 18:30,11.8,20.9,7,3.59
1852,7/24/2017 18:45,11.8,20.6,7,3.55
1853,7/24/2017 19:00,11.8,19.9,7,3.55
1854,7/24/2017 19:15,11.5,19.2,7,3.55
1855,7/24/2017 19:30,11.5,18.8,7,3.55
1856,7/24/2017 19:45,11.5,18.5,7,3.55
1857,7/24/2017 20:00,11.5,18.2,7,3.55
1858,7/24/2017 20:15,11.5,17.5,8,3.55
1859,7/24/2017 20:30,11.5,17.1,8,3.55
1860,7/24/2017 20:45,11.2,16.8,8,3.55
1861,7/24/2017 21:00,11.2,16.5,8,3.55
1862,7/24/2017 21:15,11.2,16.1,8,3.55
1863,7/24/2017 21:30,11.2,16.1,8,3.55
1864,7/24/2017 21:45,10.8,15.8,8,3.55
1865,7/24/2017 22:00,10.8,15.5,8,3.55
1866,7/24/2017 22:15,10.8,15.5,8,3.55
1867,7/24/2017 22:30,10.8,15.5,8,3.55
1868,7/24/2017 22:45,10.8,15.5,8,3.55
1869,7/24/2017 23:00,10.8,15.5,8,3.55
1870,7/24/2017 23:15,10.8,15.5,8,3.55
1871,7/24/2017 23:30,10.8,15.5,8,3.55
1872,7/24/2017 23:45,10.8,15.1,9,3.55
1873,7/25/2017 0:00,10.8,14.8,9,3.55
1874,7/25/2017 0:15,10.8,14.8,9,3.55
1875,7/25/2017 0:30,10.8,14.8,9,3.55
1876,7/25/2017 0:45,10.8,14.5,9,3.55
1877,7/25/2017 1:00,10.8,14.5,9,3.55
1878,7/25/2017 1:15,10.8,14.5,9,3.55
1879,7/25/2017 1:30,10.8,14.5,9,3.55
1880,7/25/2017 1:45,10.8,14.5,9,3.55
1881,7/25/2017 2:00,10.8,14.5,8,3.55
1882,7/25/2017 2:15,10.8,14.1,8,3.55
1883,7/25/2017 2:30,10.8,14.1,8,3.55
1884,7/25/2017 2:45,10.8,14.1,8,3.55
1885,7/25/2017 3:00,10.8,13.8,8,3.55
1886,7/25/2017 3:15,10.8,13.8,8,3.55
1887,7/25/2017 3:30,10.5,13.5,8,3.55
1888,7/25/2017 3:45,10.5,13.5,9,3.55
1889,7/25/2017 4:00,10.5,13.5,8,3.55
1890,7/25/2017 4:15,10.5,13.1,8,3.55
1891,7/25/2017 4:30,10.5,13.1,8,3.55
1892,7/25/2017 4:45,10.5,13.1,9,3.55
1893,7/25/2017 5:00,10.5,13.1,9,3.55
1894,7/25/2017 5:15,10.5,13.1,9,3.55
1895,7/25/2017 5:30,10.5,12.8,9,3.55
1896,7/25/2017 5:45,10.5,12.8,9,3.55
1897,7/25/2017 6:00,10.5,12.8,9,3.55
1898,7/25/2017 6:15,10.5,12.8,9,3.55
1899,7/25/2017 6:30,10.5,13.1,9,3.55
1900,7/25/2017 6:45,10.5,13.5,9,3.55
1901,7/25/2017 7:00,10.5,13.8,9,3.55
1902,7/25/2017 7:15,10.5,14.1,9,3.55
1903,7/25/2017 7:30,10.8,14.8,9,3.55
1904,7/25/2017 7:45,10.8,15.5,9,3.55
1905,7/25/2017 8:00,10.8,15.8,9,3.55
1906,7/25/2017 8:15,10.8,16.5,9,3.55
1907,7/25/2017 8:30,11.2,17.1,9,3.55
1908,7/25/2017 8:45,11.2,17.8,9,3.55
1909,7/25/2017 9:00,11.2,18.5,9,3.55
1910,7/25/2017 9:15,11.2,18.8,9,3.55
1911,7/25/2017 9:30,11.2,19.2,9,3.55
1912,7/25/2017 9:45,11.2,18.8,9,3.55
1913,7/25/2017 10:00,11.2,18.5,9,3.55
1914,7/25/2017 10:15,11.2,18.5,9,3.55
1915,7/25/2017 10:30,11.2,18.2,9,3.55
1916,7/25/2017 10:45,11.2,18.2,9,3.55
1917,7/25/2017 11:00,11.2,18.5,9,3.55
1918,7/25/2017 11:15,11.2,18.8,9,3.55
1919,7/25/2017 11:30,11.2,18.8,9,3.55
1920,7/25/2017 11:45,11.5,19.5,9,3.55
1921,7/25/2017 12:00,11.5,19.9,9,3.55
1922,7/25/2017 12:15,11.5,19.9,9,3.55
1923,7/25/2017 12:30,11.5,19.9,9,3.55
1924,7/25/2017 12:45,11.5,19.5,9,3.55
1925,7/25/2017 13:00,11.5,19.2,9,3.55
1926,7/25/2017 13:15,11.5,19.2,9,3.55
1927,7/25/2017 13:30,11.5,19.2,9,3.55
1928,7/25/2017 13:45,11.5,19.5,9,3.55
1929,7/25/2017 14:00,11.5,20.2,9,3.55
1930,7/25/2017 14:15,11.5,20.6,9,3.55
1931,7/25/2017 14:30,11.5,20.2,9,3.55
1932,7/25/2017 14:45,11.5,19.9,8,3.55
1933,7/25/2017 15:00,11.5,19.2,8,3.55
1934,7/25/2017 15:15,11.5,18.5,8,3.55
1935,7/25/2017 15:30,11.5,17.5,8,3.55
1936,7/25/2017 15:45,11.5,16.8,9,3.55
1937,7/25/2017 16:00,11.5,16.8,8,3.55
1938,7/25/2017 16:15,11.5,17.1,9,3.55
1939,7/25/2017 16:30,11.5,17.1,9,3.55
1940,7/25/2017 16:45,11.5,16.8,9,3.55
1941,7/25/2017 17:00,11.2,16.8,9,3.55
1942,7/25/2017 17:15,11.2,16.1,9,3.55
1943,7/25/2017 17:30,11.2,15.8,9,3.55
1944,7/25/2017 17:45,11.2,15.5,9,3.55
1945,7/25/2017 18:00,11.2,15.5,9,3.55
1946,7/25/2017 18:15,11.2,15.5,9,3.55
1947,7/25/2017 18:30,11.2,15.5,9,3.55
1948,7/25/2017 18:45,11.2,15.1,9,3.55
1949,7/25/2017 19:00,11.2,15.1,9,3.55
1950,7/25/2017 19:15,11.2,14.8,9,3.55
1951,7/25/2017 19:30,11.2,14.8,10,3.55
1952,7/25/2017 19:45,11.2,14.5,11,3.55
1953,7/25/2017 20:00,11.2,14.5,12,3.55
1954,7/25/2017 20:15,11.2,14.5,13,3.55
1955,7/25/2017 20:30,11.2,14.1,13,3.55
1956,7/25/2017 20:45,11.2,13.8,13,3.55
1957,7/25/2017 21:00,11.2,13.8,13,3.55
1958,7/25/2017 21:15,11.2,13.5,13,3.55
1959,7/25/2017 21:30,11.2,13.1,13,3.55
1960,7/25/2017 21:45,10.8,13.1,13,3.55
1961,7/25/2017 22:00,10.8,13.1,13,3.55
1962,7/25/2017 22:15,10.8,13.1,14,3.55
1963,7/25/2017 22:30,10.8,13.1,14,3.55
1964,7/25/2017 22:45,10.8,13.1,15,3.55
1965,7/25/2017 23:00,10.8,13.1,15,3.55
1966,7/25/2017 23:15,10.8,13.1,15,3.55
1967,7/25/2017 23:30,10.8,13.1,16,3.55
1968,7/25/2017 23:45,10.8,13.1,16,3.55
1969,7/26/2017 0:00,10.8,13.1,16,3.55
1970,7/26/2017 0:15,10.8,13.1,16,3.55
1971,7/26/2017 0:30,10.8,13.1,16,3.55
1972,7/26/2017 0:45,10.8,13.5,17,3.55
1973,7/26/2017 1:00,10.8,13.5,18,3.55
1974,7/26/2017 1:15,10.8,13.5,19,3.55
1975,7/26/2017 1:30,10.8,13.1,19,3.55
1976,7/26/2017 1:45,10.8,12.8,19,3.55
1977,7/26/2017 2:00,10.8,12.5,19,3.55
1978,7/26/2017 2:15,10.8,12.1,19,3.55
1979,7/26/2017 2:30,10.8,12.1,19,3.55
1980,7/26/2017 2:45,10.8,11.8,19,3.55
1981,7/26/2017 3:00,10.8,11.5,19,3.55
1982,7/26/2017 3:15,10.8,11.5,19,3.55
1983,7/26/2017 3:30,10.8,11.5,19,3.55
1984,7/26/2017 3:45,10.8,11.8,19,3.55
1985,7/26/2017 4:00,10.8,11.8,19,3.55
1986,7/26/2017 4:15,10.8,11.8,19,3.55
1987,7/26/2017 4:30,10.8,12.1,19,3.55
1988,7/26/2017 4:45,10.5,12.1,19,3.55
1989,7/26/2017 5:00,10.5,12.1,18,3.55
1990,7/26/2017 5:15,10.5,12.1,18,3.55
1991,7/26/2017 5:30,10.5,12.1,18,3.55
1992,7/26/2017 5:45,10.5,12.1,18,3.55
1993,7/26/2017 6:00,10.5,12.1,18,3.55
1994,7/26/2017 6:15,10.5,12.1,18,3.55
1995,7/26/2017 6:30,10.5,12.5,18,3.55
1996,7/26/2017 6:45,10.5,12.5,18,3.55
1997,7/26/2017 7:00,10.5,12.5,18,3.55
1998,7/26/2017 7:15,10.5,12.5,18,3.55
1999,7/26/2017 7:30,10.5,12.5,17,3.55
2000,7/26/2017 7:45,10.5,12.8,17,3.55
2001,7/26/2017 8:00,10.8,13.1,17,3.55
2002,7/26/2017 8:15,10.8,13.5,17,3.55
2003,7/26/2017 8:30,10.8,13.8,17,3.55
2004,7/26/2017 8:45,10.8,14.1,18,3.55
2005,7/26/2017 9:00,10.8,14.1,17,3.55
2006,7/26/2017 9:15,10.8,14.1,17,3.55
2007,7/26/2017 9:30,10.8,14.5,17,3.55
2008,7/26/2017 9:45,10.8,14.5,17,3.55
2009,7/26/2017 10:00,11.2,14.8,17,3.55
2010,7/26/2017 10:15,11.2,15.5,17,3.55
2011,7/26/2017 10:30,11.2,15.5,17,3.55
2012,7/26/2017 10:45,11.2,15.5,17,3.55
2013,7/26/2017 11:00,11.2,16.1,17,3.55
2014,7/26/2017 11:15,11.2,16.1,17,3.55
2015,7/26/2017 11:30,11.5,16.5,17,3.55
2016,7/26/2017 11:45,11.5,16.8,17,3.55
2017,7/26/2017 12:00,11.5,17.1,17,3.55
2018,7/26/2017 12:15,11.5,17.5,17,3.55
2019,7/26/2017 12:30,11.5,17.5,17,3.55
2020,7/26/2017 12:45,11.8,18.2,17,3.55
2021,7/26/2017 13:00,11.8,18.5,17,3.55
2022,7/26/2017 13:15,12.1,18.5,17,3.55
2023,7/26/2017 13:30,12.1,18.8,17,3.55
2024,7/26/2017 13:45,12.1,18.8,17,3.55
2025,7/26/2017 14:00,12.1,18.5,17,3.55
2026,7/26/2017 14:15,11.8,18.2,16,3.55
2027,7/26/2017 14:30,11.8,17.8,16,3.55
2028,7/26/2017 14:45,11.8,17.8,16,3.55
2029,7/26/2017 15:00,11.8,17.5,16,3.55
2030,7/26/2017 15:15,11.8,16.5,16,3.55
